ticker,earnings_date,analysis_date,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio
FOXA,2019-11-06,2019-10-08,2019-10-08,29,1.11154517296672,0.37164191479955966,0.4130967764675596,0.9738153580580771
GDDY,2019-11-06,2019-10-08,2019-10-08,29,1.216171845131194,0.311257,0.37854200000000005,0.984106662873366
HOLX,2019-11-06,2019-10-08,2019-10-08,29,1.1919720053536442,0.2589638,0.30867760000000005,0.8738535873507962
HUM,2019-11-06,2019-10-08,2019-10-08,29,1.1127663214729044,0.29673629393363893,0.33019815424803795,1.0736535076690972
MRO,2019-11-06,2019-10-08,2019-10-08,29,1.0363296863461962,0.4786862287408065,0.49607674928920353,0.9614737198970321
MTCH,2019-11-06,2019-10-08,2019-10-08,29,1.237703809801461,0.473358,0.585877,1.0191094113954373
QCOM,2019-11-06,2019-10-08,2019-10-08,29,1.078937562270384,0.37803504690069767,0.4078762119558091,1.124522102050192
ROKU,2019-11-06,2019-10-08,2019-10-08,29,1.2361829623735476,0.6823941087569919,0.8435639708694751,1.015663211669469
SEDG,2019-11-06,2019-10-08,2019-10-08,29,1.2757276227333478,0.50129,0.6395095,1.0003280788942381
VMC,2019-11-06,2019-10-08,2019-10-08,29,1.2124622438504364,0.27015466666666665,0.32755233333333333,1.08741757502355
WEC,2019-11-06,2019-10-08,2019-10-08,29,1.0424749662266977,0.2046735,0.213367,1.1352517252794825
WEN,2019-11-06,2019-10-08,2019-10-08,29,0.8509813088383744,0.3828815,0.32582500000000003,0.9737511223111689
WYNN,2019-11-06,2019-10-08,2019-10-08,29,1.0243696925706025,0.4896976291324318,0.5016314098069421,1.1211127391828997
APD,2019-11-07,2019-10-09,2019-10-09,29,1.109072501037754,0.24692750000000002,0.2738605,1.0140802106412354
ATVI,2019-11-07,2019-10-09,2019-10-09,29,1.1647022306623522,0.3730243003250158,0.4344622346798091,1.0985033672874962
BKNG,2019-11-07,2019-10-09,2019-10-09,29,1.3862388053039105,0.22690472067713574,0.3145441289092902,1.3056568175246148
CAH,2019-11-07,2019-10-09,2019-10-09,29,1.159229485821245,0.32176603692853584,0.3730006775434063,1.147272167487685
CNP,2019-11-07,2019-10-09,2019-10-09,29,1.055714235161491,0.197813,0.20883400000000002,1.1447869421580155
COR,2019-11-07,2019-10-09,2019-10-09,29,0.9716001003311657,0.275089,0.26727650000000003,0.7710028494793107
DIS,2019-11-07,2019-10-09,2019-10-09,29,1.2531296767612814,0.20502019982371142,0.2569168967346208,1.2250374660877692
GH,2019-11-07,2019-10-09,2019-10-09,29,1.2635100870907285,0.63497,0.802291,1.0288913374598956
MNST,2019-11-07,2019-10-09,2019-10-09,29,1.3115901379274828,0.2690705005962676,0.35291021498927544,1.1224265245244267
MTD,2019-11-07,2019-10-09,2019-10-09,29,1.0203600513355726,0.30510728571428564,0.3113192857142857,1.0297442054319021
NBL,2019-11-07,2019-10-09,2019-10-09,29,1.03919053967543,0.473303,0.491852,1.000500987177265
NRG,2019-11-07,2019-10-09,2019-10-09,29,1.1735956424937304,0.24949990925981386,0.2928120063098987,1.2886639840669838
PCG,2019-11-07,2019-10-09,2019-10-09,29,0.9460426860079907,1.2815469729562434,1.2123981405409343,1.0908225360381578
RARX,2019-11-07,2019-10-09,2019-10-09,29,0.9960631103391568,0.865912,0.862503,0.9645325607377531
RL,2019-11-07,2019-10-09,2019-10-09,29,1.1495526379601932,0.37773528401390816,0.434226592188831,1.0684374983671145
SRPT,2019-11-07,2019-10-09,2019-10-09,29,1.073603775894819,0.6372837645656986,0.6841902559541988,0.9701236472580268
TTD,2019-11-07,2019-10-09,2019-10-09,29,1.3350694486708232,0.5254123951927001,0.7014620367747348,1.013161458740463
TTWO,2019-11-07,2019-10-09,2019-10-09,29,1.3112486616530719,0.3506977102703856,0.4598519032368399,1.0669741649756173
WRK,2019-11-07,2019-10-09,2019-10-09,29,1.067232289189677,0.3572465,0.381265,1.0606061457616165
Z,2019-11-07,2019-10-09,2019-10-09,29,1.314055904434959,0.5432201963376933,0.7138217064058634,1.0376619135735277
ZTS,2019-11-07,2019-10-09,2019-10-09,29,1.276684531592291,0.21284914627031185,0.2717412126059321,1.3978596794827558
AEE,2019-11-08,2019-10-10,2019-10-10,29,0.9684375183110288,0.1962615,0.19006699999999999,1.2061860481396354
DUK,2019-11-08,2019-10-10,2019-10-10,29,0.9517151604733779,0.173871,0.1654756666666667,1.2846855254694731
DXC,2019-11-11,2019-10-11,2019-10-11,31,1.4183297808885424,0.3995683333333333,0.5667196666666667,0.8971753285296075
DHI,2019-11-12,2019-10-14,2019-10-14,29,1.1726886564719037,0.2521796911330822,0.2957282631843538,1.2079379894277331
SWKS,2019-11-12,2019-10-14,2019-10-14,29,1.0945049728322314,0.3462021506134491,0.3789199754516332,1.2448999030496828
TSN,2019-11-12,2019-10-14,2019-10-14,29,1.2510243222571324,0.22667160638643646,0.28357169275452715,1.1244263131055583
CSCO,2019-11-13,2019-10-15,2019-10-15,29,1.2834068677960895,0.21521427872201984,0.2762074833596221,1.1586292853307323
NTAP,2019-11-13,2019-10-15,2019-10-15,29,1.2755910425666135,0.33687925587698414,0.4297201612231872,1.3582451757051037
AMAT,2019-11-14,2019-10-16,2019-10-16,29,1.0310743769710626,0.3199974397767321,0.3299411608501292,1.127382103208566
NVDA,2019-11-14,2019-10-16,2019-10-16,29,1.2015244592369887,0.3356163082517519,0.4032512032833007,1.062996310139355
VIAB,2019-11-14,2019-10-16,2019-10-16,29,1.101048244592921,0.295760652851388,0.32564674764167706,1.1725345396081424
WMT,2019-11-14,2019-10-16,2019-10-16,29,1.4096862026295385,0.14168377932651027,0.1997296688529898,1.4758444634726033
HD,2019-11-19,2019-10-21,2019-10-21,29,1.183293268766316,0.17359517325249518,0.20541399999999999,1.3539501982224755
KSS,2019-11-19,2019-10-21,2019-10-21,29,1.373717043006932,0.34107266598157954,0.4685373341627065,1.1332254451162531
CPRT,2019-11-20,2019-10-22,2019-10-22,29,1.1666458962712127,0.23270299999999997,0.271482,1.0440782716331172
LOW,2019-11-20,2019-10-22,2019-10-22,29,1.3880721269705922,0.1922158844940767,0.2668095116272267,1.2686745796756047
TGT,2019-11-20,2019-10-22,2019-10-22,29,1.5950842564637493,0.19369461165747864,0.30895922561670397,1.2763733765700231
INTU,2019-11-21,2019-10-23,2019-10-23,29,1.1677478959287433,0.23924972823398222,0.2793833667467564,1.2808029408569048
JWN,2019-11-21,2019-10-23,2019-10-23,29,1.2647437874749123,0.39422332448467423,0.49859150051969825,1.0643882601819712
M,2019-11-21,2019-10-23,2019-10-23,29,1.4791021547956238,0.4103533287465484,0.6069544927765768,1.0623010322509487
ROST,2019-11-21,2019-10-23,2019-10-23,29,1.2309664464149739,0.21712533333333334,0.267274,1.104239446783497
SPLK,2019-11-21,2019-10-23,2019-10-23,29,1.1404627770604125,0.36101714261144063,0.4117266130290586,1.1016534792129735
FL,2019-11-22,2019-10-24,2019-10-24,29,1.7226207961890125,0.31092009651203034,0.5355974242047183,1.092120363103074
A,2019-11-25,2019-10-25,2019-10-25,31,1.3424403628722827,0.19242766666666666,0.25832266666666664,0.9324408015329047
HPE,2019-11-25,2019-10-25,2019-10-25,31,1.1687174435639252,0.2626827126547795,0.307001868402331,1.1234903856104188
PANW,2019-11-25,2019-10-25,2019-10-25,31,1.315822130472819,0.24702936464541098,0.32504670487707155,1.1973365405641812
PVH,2019-11-25,2019-10-25,2019-10-25,31,1.2214814511840975,0.36673500000000003,0.44796,1.0358403557409899
ADI,2019-11-26,2019-10-28,2019-10-28,29,1.0967895691150333,0.26110587429945464,0.28637819936630293,1.2550498620393136
ADSK,2019-11-26,2019-10-28,2019-10-28,29,1.31055966083115,0.29929552173837004,0.39224463745772037,1.19658334667368
BBY,2019-11-26,2019-10-28,2019-10-28,29,1.3231698249604538,0.2868944057738265,0.3796100206698874,1.2576152281712025
BURL,2019-11-26,2019-10-28,2019-10-28,29,1.4210979337538796,0.26228258399833415,0.372729238179661,1.1576151446331324
DELL,2019-11-26,2019-10-28,2019-10-28,29,1.1589536469728985,0.32038900000000003,0.371316,1.0440286888384085
DLTR,2019-11-26,2019-10-28,2019-10-28,29,1.3378005014264414,0.2342092594550654,0.313325264737702,1.1987987670163647
HPQ,2019-11-26,2019-10-28,2019-10-28,29,1.2497140168650036,0.23187328732315143,0.2897752973043087,1.1299662040436564
HRL,2019-11-26,2019-10-28,2019-10-28,29,1.285246731125423,0.17971977832077712,0.23098425760536445,1.2257494856762317
KEYS,2019-11-26,2019-10-28,2019-10-28,29,1.1627918179447683,0.3183063333333333,0.370124,1.030751141281126
VEEV,2019-11-26,2019-10-28,2019-10-28,29,1.19132741759087,0.31636866666666663,0.37689866666666666,1.056198878924474
VMW,2019-11-26,2019-10-28,2019-10-28,29,1.1438485363874786,0.2853360778238673,0.3263812549973743,1.00889040413312
DE,2019-11-27,2019-10-29,2019-10-29,29,1.2481647403440546,0.21092289188307006,0.26326651657984923,1.3354159746497734
COUP,2019-12-02,2019-11-01,2019-11-01,31,1.139469334983733,0.4975801410228303,0.5669773123923966,1.0638447642185263
CRM,2019-12-03,2019-11-04,2019-11-04,29,1.0681343332305915,0.27470030992633426,0.29341683238140187,1.0062399222494645
WDAY,2019-12-03,2019-11-04,2019-11-04,29,1.1370392321775455,0.3577399898302528,0.40676440335579356,1.0894170236759655
ZS,2019-12-03,2019-11-04,2019-11-04,29,1.3102851761417706,0.5208063886057539,0.6824048906300497,1.0595616092184328
CPB,2019-12-04,2019-11-05,2019-11-05,29,1.1810153748579526,0.2397971472202268,0.2832041177141638,1.2027774308764392
RH,2019-12-04,2019-11-05,2019-11-05,29,1.406030219685838,0.41706077512891815,0.5864000532768587,1.0539973664641693
SMAR,2019-12-04,2019-11-05,2019-11-05,29,1.1029793432458521,0.519007,0.572454,0.9247538477437379
SNPS,2019-12-04,2019-11-05,2019-11-05,29,1.105724249047188,0.253023,0.27977366666666664,1.067330424065792
WORK,2019-12-04,2019-11-05,2019-11-05,29,1.2305292068686884,0.599787988906999,0.7380566382790952,0.9497984797510981
COO,2019-12-05,2019-11-06,2019-11-06,29,1.335912127288285,0.20763366666666666,0.27738033333333334,1.2407560530890895
CRWD,2019-12-05,2019-11-06,2019-11-06,29,1.1104870787646517,0.6711446028535302,0.745297409451479,1.1003709595199638
DG,2019-12-05,2019-11-06,2019-11-06,29,1.4992534880279798,0.19088244424147338,0.2861811703323353,1.1906563912296975
DOCU,2019-12-05,2019-11-06,2019-11-06,29,1.2893979135992157,0.35894349999999997,0.46282100000000004,1.0549529986571045
KR,2019-12-05,2019-11-06,2019-11-06,29,1.2955316918657707,0.2618534264663333,0.33923941261077795,1.0924514798130762
OKTA,2019-12-05,2019-11-06,2019-11-06,29,1.2204204773556133,0.46265115787985495,0.5646289469488598,1.0758793088135585
TIF,2019-12-05,2019-11-06,2019-11-06,29,0.9872111082340516,0.36358660036850515,0.3589367306888432,1.2810275021102278
ULTA,2019-12-05,2019-11-06,2019-11-06,29,1.4131694656553682,0.31412710241543174,0.44391482946828476,0.9655407628297805
ZM,2019-12-05,2019-11-06,2019-11-06,29,1.286465817546631,0.4962693828810042,0.6384335973713732,1.0940942659141717
MDB,2019-12-09,2019-11-08,2019-11-08,31,1.2076593139637712,0.5022851671055422,0.6065893603208572,1.090216481572677
SFIX,2019-12-09,2019-11-08,2019-11-08,31,1.583479820191698,0.5599339466360596,0.8866441051384955,1.161234802137381
AZO,2019-12-10,2019-11-11,2019-11-11,29,1.1850704527864793,0.2401258546040602,0.2845660552413739,1.307586582415218
LULU,2019-12-11,2019-11-12,2019-11-12,29,1.6235491990547977,0.2415217528826173,0.3921224484468841,1.1740308109023192
ADBE,2019-12-12,2019-11-13,2019-11-13,29,1.2266946070174731,0.19897636334718782,0.24408323184194453,1.1643707252985047
AVGO,2019-12-12,2019-11-13,2019-11-13,29,1.3169437613499098,0.2303506563370475,0.30335885978593174,1.1778668734079079
CIEN,2019-12-12,2019-11-13,2019-11-13,29,1.534239979960869,0.2748648966129591,0.4217087134714127,1.0651481213755725
COST,2019-12-12,2019-11-13,2019-11-13,29,1.3263974909128278,0.16443447909968661,0.21810548049738215,1.3476369534763695
ORCL,2019-12-12,2019-11-13,2019-11-13,29,1.3185642027995623,0.16221751326834882,0.2138942060628078,1.5502328280048203
FDX,2019-12-17,2019-11-18,2019-11-18,29,1.4196390931947147,0.226725582257443,0.32186850000000006,1.175766106482403
MU,2019-12-18,2019-11-19,2019-11-19,29,1.2011907970254467,0.3566862463735168,0.42844823656941955,1.0648321316071914
KMX,2019-12-20,2019-11-21,2019-11-21,29,1.3438243319606353,0.2273705086755294,0.30554602192844316,1.2912072348059633
LW,2020-01-03,2019-12-05,2019-12-05,29,1.2497417112801728,0.191646,0.239508,0.9909870778586166
LEN,2020-01-08,2019-12-10,2019-12-10,29,1.2161293645416669,0.24070084415387377,0.2927233646454933,1.1700344064674064
STZ,2020-01-08,2019-12-10,2019-12-10,29,1.3276027688513745,0.2109122984654669,0.2800077514275614,1.1759509669352974
WBA,2020-01-08,2019-12-10,2019-12-10,29,1.3228712079728941,0.2197632042525977,0.2907184154776278,0.9153570795676058
VOYA,2020-01-10,2019-12-12,2019-12-12,29,1.5378719455101382,0.120683,0.185595,0.609183972216894
C,2020-01-14,2019-12-16,2019-12-16,29,1.1975921850045466,0.17153403673688222,0.20542782185837294,1.3222893245377683
DAL,2020-01-14,2019-12-16,2019-12-16,29,1.024771909906103,0.19154707042316071,0.19629205719446122,1.1151795291666882
JPM,2020-01-14,2019-12-16,2019-12-16,29,1.1440951555915861,0.14655450828800176,0.16767230296240979,1.334650286192936
WFC,2020-01-14,2019-12-16,2019-12-16,29,1.1929450582787644,0.14629477013944725,0.17452162308988134,1.2468766508641096
AA,2020-01-15,2019-12-17,2019-12-17,29,1.2589309737626064,0.3118432151845121,0.3925890825534998,0.9910208547888774
BAC,2020-01-15,2019-12-17,2019-12-17,29,1.2388232293427797,0.1623759860858555,0.20115514345059776,1.1737983861536663
BLK,2020-01-15,2019-12-17,2019-12-17,29,1.213432710886593,0.1548867242762705,0.1879446177188992,1.2543450074571494
GS,2020-01-15,2019-12-17,2019-12-17,29,1.2280936646995222,0.16654644281525677,0.2045346312996581,1.197856705450092
PNC,2020-01-15,2019-12-17,2019-12-17,29,1.1598309282153274,0.15985519626234684,0.18540500066100107,1.4715208190818405
UNH,2020-01-15,2019-12-17,2019-12-17,29,1.2838695770774087,0.17002211013999352,0.21828621463924208,1.131900810590436
USB,2020-01-15,2019-12-17,2019-12-17,29,1.1526462939333892,0.1279517139945808,0.14748306893827853,1.2817952352961515
BK,2020-01-16,2019-12-18,2019-12-18,29,1.246054947330835,0.15244329213497898,0.18995271835219035,0.9949249148906291
CSX,2020-01-16,2019-12-18,2019-12-18,29,1.3335674797299277,0.17110017560042384,0.2281736299568053,1.0979262386688189
MS,2020-01-16,2019-12-18,2019-12-18,29,1.295560718100137,0.16191689196820186,0.20977316483086592,1.2373519477032773
PPG,2020-01-16,2019-12-18,2019-12-18,29,1.29015950646376,0.1392451466396446,0.1796484496660778,1.0512691198973012
SCHW,2020-01-16,2019-12-18,2019-12-18,29,1.2162138135915375,0.21138239784378268,0.2570861922077105,1.1821466493629071
KSU,2020-01-17,2019-12-19,2019-12-19,29,1.4027524905478432,0.1689132231388208,0.23694344444444443,1.3145053644285498
COF,2020-01-21,2019-12-23,2019-12-23,29,1.2787020935521867,0.17198728390994425,0.21992050000000002,1.2533379516773084
HAL,2020-01-21,2019-12-23,2019-12-23,29,1.220855836594121,0.25833418700757904,0.31538879999999997,0.9872091684172486
IBM,2020-01-21,2019-12-23,2019-12-23,29,1.5383158904582916,0.1415312828652565,0.21771982142857144,1.3099580912467854
NFLX,2020-01-21,2019-12-23,2019-12-23,29,1.6309980522094356,0.25962387747055626,0.42344603846153844,1.0522985252016654
UAL,2020-01-21,2019-12-23,2019-12-23,29,1.3398526447597292,0.1862423709870588,0.24953733333333336,1.0457790192427063
ABT,2020-01-22,2019-12-24,2019-12-24,29,1.1369540714079733,0.1646190540151105,0.187164303693809,1.4232133774559976
ALLY,2020-01-22,2019-12-24,2019-12-24,29,1.012952835184477,0.29018099999999997,0.29393966666666665,0.9345623260936144
APH,2020-01-22,2019-12-24,2019-12-24,29,1.2326193148780966,0.1608035,0.19820949999999998,1.0840583418628456
BKR,2020-01-22,2019-12-24,2019-12-24,29,1.0995977171729814,0.26362050000000004,0.2898765,0.9922997777444171
CTXS,2020-01-22,2019-12-24,2019-12-24,29,1.4620288008248128,0.1462777457751102,0.2138622772429412,1.227993422984321
FITB,2020-01-22,2019-12-24,2019-12-24,29,1.1376293054200612,0.189635,0.2157343333333333,1.1598051496172581
JNJ,2020-01-22,2019-12-24,2019-12-24,29,1.1379983585785722,0.13723643838336144,0.1561748416174347,1.3953390840987772
KMI,2020-01-22,2019-12-24,2019-12-24,29,1.0557217938938566,0.1486952944095638,0.15698086295763986,1.1163767454090034
NTRS,2020-01-22,2019-12-24,2019-12-24,29,1.1979504682242805,0.17550349999999998,0.2102445,1.1429347759717658
RJF,2020-01-22,2019-12-24,2019-12-24,29,1.1738189110520525,0.171205,0.20096366666666662,1.1338230455799356
TDY,2020-01-22,2019-12-24,2019-12-24,29,1.3903916999905537,0.158795,0.22078724999999996,1.1058836781436563
TXN,2020-01-22,2019-12-24,2019-12-24,29,1.3258852566844546,0.175641175970567,0.23288004568609466,1.2984368068751366
AAL,2020-01-23,2019-12-25,2019-12-24,29,1.231209597324978,0.27339855178617806,0.33661092085389244,1.0602602923777247
CMCSA,2020-01-23,2019-12-25,2019-12-24,29,1.2063788645025089,0.1755957435982041,0.21183499377347514,1.341048817744562
DFS,2020-01-23,2019-12-25,2019-12-24,29,1.2558127839849362,0.1741834425230226,0.21874179387891712,1.2746282557936472
ETFC,2020-01-23,2019-12-25,2019-12-24,29,1.1504540729343984,0.26444620940301933,0.3042332186797664,1.0775457679411902
HBAN,2020-01-23,2019-12-25,2019-12-24,29,1.1028575530567561,0.195027,0.215087,0.9563850706891395
INTC,2020-01-23,2019-12-25,2019-12-24,29,1.3485442433342865,0.18515771260534591,0.24969336744288348,1.3670726743275825
ISRG,2020-01-23,2019-12-25,2019-12-24,29,1.44694001100701,0.20297382273914027,0.29369094530830653,1.1904731078383772
JBLU,2020-01-23,2019-12-25,2019-12-24,29,1.1182099942393977,0.246502,0.275641,0.8692749234841142
KEY,2020-01-23,2019-12-25,2019-12-24,29,1.187129439978363,0.1862564621866619,0.22111052964800307,1.4269883266413166
KMB,2020-01-23,2019-12-25,2019-12-24,29,1.2509106762606228,0.15089670098800978,0.1887582942784083,1.0562995798819161
LUV,2020-01-23,2019-12-25,2019-12-24,29,1.4308740439493812,0.16602975140897916,0.23756766181447647,1.0084160493625278
MTB,2020-01-23,2019-12-25,2019-12-24,29,1.243124668067518,0.1587923333333333,0.19739866666666667,1.2124049303308715
PG,2020-01-23,2019-12-25,2019-12-24,29,1.274810758947105,0.14042874721110507,0.17902007781018,1.4041895332837782
SWKS,2020-01-23,2019-12-25,2019-12-24,29,1.1894558089104994,0.2615519424318901,0.31110447725743623,1.0979051645127764
TER,2020-01-23,2019-12-25,2019-12-24,29,1.3797122277278133,0.2602405,0.35905699999999996,1.03416684588164
TRV,2020-01-23,2019-12-25,2019-12-24,29,1.158458724152155,0.14869066666666664,0.172252,1.2666085659209585
UNP,2020-01-23,2019-12-25,2019-12-24,29,1.2856005229613392,0.17533435258495003,0.22540993537629958,1.313420891284004
VFC,2020-01-23,2019-12-25,2019-12-24,29,1.5893187645452083,0.16157649020523426,0.25679654779253386,1.395474488767616
APD,2020-01-24,2019-12-26,2019-12-26,29,1.2247617839646123,0.1576825,0.1931235,1.1853618295633368
AXP,2020-01-24,2019-12-26,2019-12-26,29,1.2247484993970588,0.154526895304732,0.18925658314095692,1.277122892194175
NEE,2020-01-24,2019-12-26,2019-12-26,29,1.1051802287422965,0.14068233333333333,0.15547933333333333,1.39533805600514
SYF,2020-01-24,2019-12-26,2019-12-26,29,1.3207268296589296,0.17933222729073012,0.23684888400536058,1.473356388962018
DHI,2020-01-27,2019-12-27,2019-12-27,31,1.2824730472253751,0.21720589699439213,0.278560708593719,1.086688470021878
FFIV,2020-01-27,2019-12-27,2019-12-27,31,1.265611894911646,0.23828694241732656,0.30157878872549493,1.126376493327949
WHR,2020-01-27,2019-12-27,2019-12-27,31,1.2526087366077767,0.24319327937541146,0.30462602642993625,1.313168215490945
AAPL,2020-01-28,2019-12-30,2019-12-30,29,1.1076103636216463,0.2526098776989445,0.2797933184925475,1.0449889840695614
ALK,2020-01-28,2019-12-30,2019-12-30,29,1.1570579819094502,0.20618499999999998,0.23856799999999997,1.07418288300789
AMD,2020-01-28,2019-12-30,2019-12-30,29,1.271289821432095,0.4127871276612788,0.5247720738139745,1.0262491852471316
CHRW,2020-01-28,2019-12-30,2019-12-30,29,1.3017558848395856,0.18727499999999997,0.24378633333333335,1.149139793999607
CIT,2020-01-28,2019-12-30,2019-12-30,29,1.0806824951067993,0.23502,0.253982,1.1230955833646634
EBAY,2020-01-28,2019-12-30,2019-12-30,29,1.2517117799552113,0.2133991615428202,0.2671142443357132,1.2417327574924748
HCA,2020-01-28,2019-12-30,2019-12-30,29,1.2998275443582399,0.19774576193223176,0.2570353881396219,1.3754092172115675
LMT,2020-01-28,2019-12-30,2019-12-30,29,1.1763614578180661,0.15080588578238768,0.17740223164651434,1.1742963127206045
MKC,2020-01-28,2019-12-30,2019-12-30,29,1.2366638922518156,0.17621333333333333,0.21791666666666662,1.1706282876948035
MMM,2020-01-28,2019-12-30,2019-12-30,29,1.206848683247895,0.2100003322328631,0.25343862443685133,1.233924526557468
MXIM,2020-01-28,2019-12-30,2019-12-30,29,1.2012505466069796,0.221823,0.266465,0.8832185958360043
NUE,2020-01-28,2019-12-30,2019-12-30,29,1.0787900175630765,0.21270290131173838,0.2294617666418076,1.2864954235511514
PCAR,2020-01-28,2019-12-30,2019-12-30,29,1.2141097836160697,0.198536,0.24104450000000002,1.2275916268515337
PFE,2020-01-28,2019-12-30,2019-12-30,29,1.105637517837444,0.16636293459021217,0.18393710206047525,1.2019342336267487
PHM,2020-01-28,2019-12-30,2019-12-30,29,1.192434002229868,0.22642544703166587,0.2699974020106563,1.3129606848890356
SBUX,2020-01-28,2019-12-30,2019-12-30,29,1.2935035179095455,0.17891744126496004,0.2314303396916003,1.3724745952053012
SYK,2020-01-28,2019-12-30,2019-12-30,29,1.1282734411793698,0.182606,0.2060295,1.1933310494461573
XLNX,2020-01-28,2019-12-30,2019-12-30,29,1.3631004536833355,0.26688613972015773,0.3637926181343411,0.7865705880065837
ADM,2020-01-29,2019-12-31,2019-12-31,29,1.200347479197237,0.16489102870202327,0.19792653064471288,1.1616404109789078
ADP,2020-01-29,2019-12-31,2019-12-31,29,1.2755751875415116,0.16119710159453363,0.2056190230975953,1.5891425137795712
ALGN,2020-01-29,2019-12-31,2019-12-31,29,1.634236997573347,0.2648740324468806,0.4328669435211355,1.2182710786696216
AMP,2020-01-29,2019-12-31,2019-12-31,29,1.1657970900356363,0.20316399999999998,0.236848,1.2032964695874095
BA,2020-01-29,2019-12-31,2019-12-31,29,1.1881577255153015,0.25646575812920636,0.3047217718513553,1.0777717824612831
DOW,2020-01-29,2019-12-31,2019-12-31,29,1.182978286717744,0.2412058893256536,0.2853413297006915,1.2396110372340425
GD,2020-01-29,2019-12-31,2019-12-31,29,1.1165000940686227,0.1715038582595184,0.191484073879884,0.7800354835470157
GE,2020-01-29,2019-12-31,2019-12-31,29,1.3860205704752857,0.25211762158182666,0.3494402096917156,1.0698125457814476
GLW,2020-01-29,2019-12-31,2019-12-31,29,1.3642055342870656,0.2138909637529875,0.29179123648581967,1.1428238109185502
HES,2020-01-29,2019-12-31,2019-12-31,29,1.101596576139378,0.30791976865582316,0.3392033628768842,1.1130720591212102
HOLX,2020-01-29,2019-12-31,2019-12-31,29,1.086332743890747,0.234685,0.254946,1.0771048947839457
ILMN,2020-01-29,2019-12-31,2019-12-31,29,1.0893699362530627,0.3470461875581733,0.37806168321711564,1.259365969487872
LRCX,2020-01-29,2019-12-31,2019-12-31,29,1.273271579914018,0.26034552648924036,0.3314905598365019,1.253346753003839
LVS,2020-01-29,2019-12-31,2019-12-31,29,1.1220113002892813,0.23917976416685605,0.2683623981957378,0.9563353472523178
MA,2020-01-29,2019-12-31,2019-12-31,29,1.1868599851913983,0.17648028222222228,0.20945738514484052,1.526141230191432
MCD,2020-01-29,2019-12-31,2019-12-31,29,1.2481438971005279,0.13668252652894983,0.17059946132738973,1.299732256094697
MDLZ,2020-01-29,2019-12-31,2019-12-31,29,1.3011113284588902,0.1421909962034374,0.18500631596514744,1.5676317867120124
MKTX,2020-01-29,2019-12-31,2019-12-31,29,1.1472555671300715,0.24447066666666667,0.2804703333333333,1.0719246282888628
MPC,2020-01-29,2019-12-31,2019-12-31,29,1.1213664052769752,0.30140712374377326,0.33798782287742746,1.100240472580898
MSFT,2020-01-29,2019-12-31,2019-12-31,29,1.2492004951637572,0.16656178566742105,0.208069065131102,1.3111971994761258
NDAQ,2020-01-29,2019-12-31,2019-12-31,29,1.1247787941265381,0.14720450000000002,0.1655725,1.1852454289368812
NOW,2020-01-29,2019-12-31,2019-12-31,29,1.479936235430905,0.25741001708618805,0.38095041164873805,1.1486072142605133
NSC,2020-01-29,2019-12-31,2019-12-31,29,1.1096539544578488,0.21817016905240036,0.24209339083373344,1.4712321943235327
PGR,2020-01-29,2019-12-31,2019-12-31,29,1.3300565632923735,0.15808250000000001,0.21025866666666668,0.8494034925940869
PKG,2020-01-29,2019-12-31,2019-12-31,29,1.1989524519363304,0.195886,0.234858,1.149874884762281
PYPL,2020-01-29,2019-12-31,2019-12-31,29,1.2794513959191247,0.21475857735707304,0.27477316158511245,1.1954481074481076
QRVO,2020-01-29,2019-12-31,2019-12-31,29,1.3684827600082674,0.2733615,0.3740905,1.0556954803256597
ROK,2020-01-29,2019-12-31,2019-12-31,29,1.1398239268831292,0.2371363333333333,0.27029366666666665,1.210905798631146
SWK,2020-01-29,2019-12-31,2019-12-31,29,1.3036808483122575,0.21383499823032884,0.2787725918917652,1.2680966142588221
T,2020-01-29,2019-12-31,2019-12-31,29,1.4379893017462022,0.14574612771205792,0.20958137242087496,0.906497485903203
TROW,2020-01-29,2019-12-31,2019-12-31,29,1.1410788631380404,0.19036830975391864,0.2172252544715118,1.4437366919406693
TSLA,2020-01-29,2019-12-31,2019-12-31,29,1.1560276531308369,0.45191119631705634,0.5224218397019555,1.0288867934059642
URI,2020-01-29,2019-12-31,2019-12-31,29,1.3038038392646687,0.2702750646017649,0.35238566688528744,1.1482354975904654
ALXN,2020-01-30,2020-01-01,2020-01-02,29,0.9791828227202812,0.38948808972038257,0.38138004710833434,0.9601065128039911
AMGN,2020-01-30,2020-01-01,2020-01-02,29,1.125621559238868,0.1894518723278444,0.2132511119303912,1.3244966652122423
AMZN,2020-01-30,2020-01-01,2020-01-02,29,1.1798017058072119,0.22672874066978865,0.2674949549977376,0.8118936412783643
APO,2020-01-30,2020-01-01,2020-01-02,29,1.1859639302303864,0.22929888890770284,0.27194021148644,1.3023833029095109
BEN,2020-01-30,2020-01-01,2020-01-02,29,1.0049348705127017,0.259176,0.260455,1.0598858227144097
BIIB,2020-01-30,2020-01-01,2020-01-02,29,1.5172076531006362,0.26740412411887854,0.40570758358383496,0.9914934672774675
BX,2020-01-30,2020-01-01,2020-01-02,29,1.168407325354831,0.1924415411507466,0.22485010638310549,1.248408352874991
CE,2020-01-30,2020-01-01,2020-01-02,29,1.2419042604676886,0.188031,0.2335165,1.0921161866980846
